country_code,year,indicator_code,value
IBD,2018,SL.UEM.TOTL.ZS,6.29431568570959
IBD,2019,SL.UEM.TOTL.ZS,6.08076559371565
IBD,2020,SL.UEM.TOTL.ZS,6.97213821285169
IBD,2021,SL.UEM.TOTL.ZS,6.33900329116247
IBD,2022,SL.UEM.TOTL.ZS,5.60159518744568
IBD,2023,SL.UEM.TOTL.ZS,5.16478080156293
IBD,2024,SL.UEM.TOTL.ZS,5.10842146034437
IBT,1991,NY.GDP.PCAP.CD,893.387197740169
IBT,1992,NY.GDP.PCAP.CD,902.933381687459
IBT,1993,NY.GDP.PCAP.CD,943.599198131938
IBT,1994,NY.GDP.PCAP.CD,1017.98737351606
IBT,1995,NY.GDP.PCAP.CD,1142.90762772374
IBT,1996,NY.GDP.PCAP.CD,1233.55746665186
IBT,1997,NY.GDP.PCAP.CD,1285.79062862505
IBT,1998,NY.GDP.PCAP.CD,1239.71365194239
IBT,1999,NY.GDP.PCAP.CD,1162.57288855847
IBT,2000,NY.GDP.PCAP.CD,1251.56950234537
IBT,2001,NY.GDP.PCAP.CD,1248.71606750651
IBT,2002,NY.GDP.PCAP.CD,1256.0080855801
IBT,2003,NY.GDP.PCAP.CD,1391.63241196511
IBT,2004,NY.GDP.PCAP.CD,1632.39782025839
IBT,2005,NY.GDP.PCAP.CD,1918.53697731598
IBT,2006,NY.GDP.PCAP.CD,2246.05679380174
IBT,2007,NY.GDP.PCAP.CD,2740.42868474932
IBT,2008,NY.GDP.PCAP.CD,3242.34945163635
IBT,2009,NY.GDP.PCAP.CD,3106.56477327798
IBT,2010,NY.GDP.PCAP.CD,3712.16834474718
IBT,2011,NY.GDP.PCAP.CD,4320.70980905537
IBT,2012,NY.GDP.PCAP.CD,4529.03358074522
IBT,2013,NY.GDP.PCAP.CD,4729.04246964317
IBT,2014,NY.GDP.PCAP.CD,4841.00103049456
IBT,2015,NY.GDP.PCAP.CD,4494.44119703311
IBT,2016,NY.GDP.PCAP.CD,4467.69831583104
IBT,2017,NY.GDP.PCAP.CD,4853.16565473343
IBT,2018,NY.GDP.PCAP.CD,5111.82139451166
IBT,2019,NY.GDP.PCAP.CD,5169.58132257986
IBT,2020,NY.GDP.PCAP.CD,4932.64621363092
IBT,2021,NY.GDP.PCAP.CD,5764.25548879941
IBT,2022,NY.GDP.PCAP.CD,6043.77728725502
IBT,2023,NY.GDP.PCAP.CD,6157.39821498709
IBT,2024,NY.GDP.PCAP.CD,6340.63327027503
IBT,1991,SL.UEM.TOTL.ZS,4.82485809355167
IBT,1992,SL.UEM.TOTL.ZS,4.88353235871948
IBT,1993,SL.UEM.TOTL.ZS,5.08729851309731
IBT,1994,SL.UEM.TOTL.ZS,5.39726837516553
IBT,1995,SL.UEM.TOTL.ZS,5.64787695367997
IBT,1996,SL.UEM.TOTL.ZS,5.7262491402393
IBT,1997,SL.UEM.TOTL.ZS,5.81225728479811
IBT,1998,SL.UEM.TOTL.ZS,6.01309191553187
IBT,1999,SL.UEM.TOTL.ZS,6.22831729539042
IBT,2000,SL.UEM.TOTL.ZS,6.15636406177533
IBT,2001,SL.UEM.TOTL.ZS,6.27401236486395
IBT,2002,SL.UEM.TOTL.ZS,6.44386319273026
IBT,2003,SL.UEM.TOTL.ZS,6.48936010288448
IBT,2004,SL.UEM.TOTL.ZS,6.33249459112751
IBT,2005,SL.UEM.TOTL.ZS,6.24361042096154
IBT,2006,SL.UEM.TOTL.ZS,6.02685240430217
IBT,2007,SL.UEM.TOTL.ZS,5.86969397610107
IBT,2008,SL.UEM.TOTL.ZS,5.86055207241041
IBT,2009,SL.UEM.TOTL.ZS,6.12041508143813
IBT,2010,SL.UEM.TOTL.ZS,5.90445607325616
IBT,2011,SL.UEM.TOTL.ZS,5.81915504047038
IBT,2012,SL.UEM.TOTL.ZS,5.81557107782894
IBT,2013,SL.UEM.TOTL.ZS,5.78053948175613
IBT,2014,SL.UEM.TOTL.ZS,5.7383310626065
IBT,2015,SL.UEM.TOTL.ZS,5.90583825988622
IBT,2016,SL.UEM.TOTL.ZS,5.96562037853441
IBT,2017,SL.UEM.TOTL.ZS,5.98894155490917
IBT,2018,SL.UEM.TOTL.ZS,5.92443981099155
IBT,2019,SL.UEM.TOTL.ZS,5.7830175614532
IBT,2020,SL.UEM.TOTL.ZS,6.6438211420864
IBT,2021,SL.UEM.TOTL.ZS,6.17175028080002
IBT,2022,SL.UEM.TOTL.ZS,5.42394659661521
IBT,2023,SL.UEM.TOTL.ZS,5.03556816039906
IBT,2024,SL.UEM.TOTL.ZS,4.97597312185895
IDA,1991,NY.GDP.PCAP.CD,455.431825068549
IDA,1992,NY.GDP.PCAP.CD,395.150276284717
IDA,1993,NY.GDP.PCAP.CD,404.147406687341
IDA,1994,NY.GDP.PCAP.CD,407.303654480177
IDA,1995,NY.GDP.PCAP.CD,482.341122162748
IDA,1996,NY.GDP.PCAP.CD,541.493968645973
IDA,1997,NY.GDP.PCAP.CD,552.60858712448
IDA,1998,NY.GDP.PCAP.CD,561.191289198506
IDA,1999,NY.GDP.PCAP.CD,408.379475408477
IDA,2000,NY.GDP.PCAP.CD,457.618115279638
IDA,2001,NY.GDP.PCAP.CD,441.622901078448
IDA,2002,NY.GDP.PCAP.CD,464.746959945568
IDA,2003,NY.GDP.PCAP.CD,511.727184634122
IDA,2004,NY.GDP.PCAP.CD,585.546860406566
IDA,2005,NY.GDP.PCAP.CD,664.759628012902
IDA,2006,NY.GDP.PCAP.CD,775.277128054754
IDA,2007,NY.GDP.PCAP.CD,887.12034967851
IDA,2008,NY.GDP.PCAP.CD,1031.72246345407
IDA,2009,NY.GDP.PCAP.CD,984.091657877983
IDA,2010,NY.GDP.PCAP.CD,1108.42805626479
IDA,2011,NY.GDP.PCAP.CD,1224.23282773791
IDA,2012,NY.GDP.PCAP.CD,1263.0860164259
IDA,2013,NY.GDP.PCAP.CD,1344.91303078657
IDA,2014,NY.GDP.PCAP.CD,1417.69621643476
IDA,2015,NY.GDP.PCAP.CD,1350.62840308024
IDA,2016,NY.GDP.PCAP.CD,1316.75105884171
IDA,2017,NY.GDP.PCAP.CD,1358.71074719415
IDA,2018,NY.GDP.PCAP.CD,1409.89867481954
IDA,2019,NY.GDP.PCAP.CD,1434.20463760134
IDA,2020,NY.GDP.PCAP.CD,1374.49201596905
IDA,2021,NY.GDP.PCAP.CD,1465.04691576142
IDA,2022,NY.GDP.PCAP.CD,1551.17381360191
IDA,2023,NY.GDP.PCAP.CD,1458.94469071737
IDA,2024,NY.GDP.PCAP.CD,1441.90853142035
IDA,1991,SL.UEM.TOTL.ZS,4.10807039624798
IDA,1992,SL.UEM.TOTL.ZS,4.16210123816829
IDA,1993,SL.UEM.TOTL.ZS,4.25632659767863
IDA,1994,SL.UEM.TOTL.ZS,4.2879312080958
IDA,1995,SL.UEM.TOTL.ZS,4.24155724593795
IDA,1996,SL.UEM.TOTL.ZS,4.28056714936036
IDA,1997,SL.UEM.TOTL.ZS,4.26209825380302
IDA,1998,SL.UEM.TOTL.ZS,4.3474823825126
IDA,1999,SL.UEM.TOTL.ZS,4.43682112888097
IDA,2000,SL.UEM.TOTL.ZS,4.43736752604206
IDA,2001,SL.UEM.TOTL.ZS,4.42897478791304
IDA,2002,SL.UEM.TOTL.ZS,4.41008767057407
IDA,2003,SL.UEM.TOTL.ZS,4.37881771014038
IDA,2004,SL.UEM.TOTL.ZS,4.2705304394433
IDA,2005,SL.UEM.TOTL.ZS,4.16028760037332
IDA,2006,SL.UEM.TOTL.ZS,4.00351816054756
IDA,2007,SL.UEM.TOTL.ZS,3.98627700895223
IDA,2008,SL.UEM.TOTL.ZS,4.0650109547676
IDA,2009,SL.UEM.TOTL.ZS,4.13694636655912
IDA,2010,SL.UEM.TOTL.ZS,4.06419605108702
IDA,2011,SL.UEM.TOTL.ZS,4.10062761471476
IDA,2012,SL.UEM.TOTL.ZS,4.41473029452787
IDA,2013,SL.UEM.TOTL.ZS,4.23966362366824
IDA,2014,SL.UEM.TOTL.ZS,4.13935624675978
IDA,2015,SL.UEM.TOTL.ZS,4.44600881534174
IDA,2016,SL.UEM.TOTL.ZS,4.34425658266458
IDA,2017,SL.UEM.TOTL.ZS,4.55217864686985
IDA,2018,SL.UEM.TOTL.ZS,4.66056541533335
IDA,2019,SL.UEM.TOTL.ZS,4.78267538138002
IDA,2020,SL.UEM.TOTL.ZS,5.57685316149891
IDA,2021,SL.UEM.TOTL.ZS,5.63088102209667
IDA,2022,SL.UEM.TOTL.ZS,4.86219567413107
IDA,2023,SL.UEM.TOTL.ZS,4.6258035699256
IDA,2024,SL.UEM.TOTL.ZS,4.55941383940816
IDB,1991,NY.GDP.PCAP.CD,549.392090560243
IDB,1992,NY.GDP.PCAP.CD,519.424692525178
IDB,1993,NY.GDP.PCAP.CD,535.677537498967
IDB,1994,NY.GDP.PCAP.CD,568.230403304497
IDB,1995,NY.GDP.PCAP.CD,774.06713447647
IDB,1996,NY.GDP.PCAP.CD,925.68759253698
IDB,1997,NY.GDP.PCAP.CD,943.884289989592
IDB,1998,NY.GDP.PCAP.CD,964.261115927121
IDB,1999,NY.GDP.PCAP.CD,530.013925634538
IDB,2000,NY.GDP.PCAP.CD,619.918741743932
IDB,2001,NY.GDP.PCAP.CD,602.984506477417
IDB,2002,NY.GDP.PCAP.CD,645.058499170952
IDB,2003,NY.GDP.PCAP.CD,712.384905475863
IDB,2004,NY.GDP.PCAP.CD,837.271595060677
IDB,2005,NY.GDP.PCAP.CD,958.118443985857
IDB,2006,NY.GDP.PCAP.CD,1149.05293779951
IDB,2007,NY.GDP.PCAP.CD,1296.37968261181
IDB,2008,NY.GDP.PCAP.CD,1480.0492918129
IDB,2009,NY.GDP.PCAP.CD,1350.27054301643
IDB,2010,NY.GDP.PCAP.CD,1535.4341798865
IDB,2011,NY.GDP.PCAP.CD,1705.80920373982
IDB,2012,NY.GDP.PCAP.CD,1844.38819134316
IDB,2013,NY.GDP.PCAP.CD,1968.06178223368
IDB,2014,NY.GDP.PCAP.CD,2095.05635792155
IDB,2015,NY.GDP.PCAP.CD,1947.83629776554
IDB,2016,NY.GDP.PCAP.CD,1790.52401341516
IDB,2017,NY.GDP.PCAP.CD,1804.57402176769
IDB,2018,NY.GDP.PCAP.CD,1869.41970744766
IDB,2019,NY.GDP.PCAP.CD,1878.13375771486
IDB,2020,NY.GDP.PCAP.CD,1735.42504387769
IDB,2021,NY.GDP.PCAP.CD,1857.19734593257
IDB,2022,NY.GDP.PCAP.CD,1962.52152270807
IDB,2023,NY.GDP.PCAP.CD,1729.91982930792
IDB,2024,NY.GDP.PCAP.CD,1565.83627113068
IDB,1991,SL.UEM.TOTL.ZS,3.25007218685371
IDB,1992,SL.UEM.TOTL.ZS,3.31801481874556
IDB,1993,SL.UEM.TOTL.ZS,3.54042458720673
IDB,1994,SL.UEM.TOTL.ZS,3.67647966322426
IDB,1995,SL.UEM.TOTL.ZS,3.72011652287395
IDB,1996,SL.UEM.TOTL.ZS,3.84144131009186
IDB,1997,SL.UEM.TOTL.ZS,3.82059253607727
IDB,1998,SL.UEM.TOTL.ZS,3.949375716785
IDB,1999,SL.UEM.TOTL.ZS,3.96829582405398
IDB,2000,SL.UEM.TOTL.ZS,3.87282545639613
IDB,2001,SL.UEM.TOTL.ZS,3.77320553404109
IDB,2002,SL.UEM.TOTL.ZS,3.58269986998492
IDB,2003,SL.UEM.TOTL.ZS,3.4598257877624
IDB,2004,SL.UEM.TOTL.ZS,3.30601942667226
IDB,2005,SL.UEM.TOTL.ZS,3.24788003665024
IDB,2006,SL.UEM.TOTL.ZS,3.15103963611933
IDB,2007,SL.UEM.TOTL.ZS,3.02212277890581
IDB,2008,SL.UEM.TOTL.ZS,3.05091706507754
IDB,2009,SL.UEM.TOTL.ZS,3.10443697601357
IDB,2010,SL.UEM.TOTL.ZS,3.15075868914398
IDB,2011,SL.UEM.TOTL.ZS,3.2001076424385
IDB,2012,SL.UEM.TOTL.ZS,4.08586102574122
IDB,2013,SL.UEM.TOTL.ZS,3.705673609113
IDB,2014,SL.UEM.TOTL.ZS,3.38375043080768
IDB,2015,SL.UEM.TOTL.ZS,4.00256086115621
IDB,2016,SL.UEM.TOTL.ZS,3.73220096434547
IDB,2017,SL.UEM.TOTL.ZS,4.35036064625553
IDB,2018,SL.UEM.TOTL.ZS,4.75853025423067
IDB,2019,SL.UEM.TOTL.ZS,5.07726731486215
IDB,2020,SL.UEM.TOTL.ZS,5.8479266368036
IDB,2021,SL.UEM.TOTL.ZS,5.83078658675916
IDB,2022,SL.UEM.TOTL.ZS,4.81132260612793
IDB,2023,SL.UEM.TOTL.ZS,4.41508975162298
IDB,2024,SL.UEM.TOTL.ZS,4.3746184268031
IDN,1991,NY.GDP.PCAP.CD,624.387495384411
IDN,1992,NY.GDP.PCAP.CD,673.67103954742
IDN,1993,NY.GDP.PCAP.CD,817.395116417856
IDN,1994,NY.GDP.PCAP.CD,899.793982949817
IDN,1995,NY.GDP.PCAP.CD,1011.22614205568
IDN,1996,NY.GDP.PCAP.CD,1118.92133024129
IDN,1997,NY.GDP.PCAP.CD,1044.60674832472
IDN,1998,NY.GDP.PCAP.CD,454.877800792123
IDN,1999,NY.GDP.PCAP.CD,657.268934667018
IDN,2000,NY.GDP.PCAP.CD,763.711124950924
IDN,2001,NY.GDP.PCAP.CD,732.307093405708
IDN,2002,NY.GDP.PCAP.CD,881.002913569131
IDN,2003,NY.GDP.PCAP.CD,1043.2105838671
IDN,2004,NY.GDP.PCAP.CD,1126.84004447173
IDN,2005,NY.GDP.PCAP.CD,1238.21447629488
IDN,2006,NY.GDP.PCAP.CD,1558.31562847163
IDN,2007,NY.GDP.PCAP.CD,1823.21976255073
IDN,2008,NY.GDP.PCAP.CD,2124.55483920618
IDN,2009,NY.GDP.PCAP.CD,2218.48541852977
IDN,2010,NY.GDP.PCAP.CD,3065.68348377765
IDN,2011,NY.GDP.PCAP.CD,3579.46442466152
IDN,2012,NY.GDP.PCAP.CD,3632.27254030331
IDN,2013,NY.GDP.PCAP.CD,3566.60284506078
IDN,2014,NY.GDP.PCAP.CD,3441.06808464008
IDN,2015,NY.GDP.PCAP.CD,3288.22269725538
IDN,2016,NY.GDP.PCAP.CD,3521.46943457574
IDN,2017,NY.GDP.PCAP.CD,3798.88326174526
IDN,2018,NY.GDP.PCAP.CD,3860.95353090726
IDN,2019,NY.GDP.PCAP.CD,4106.94856160358
IDN,2020,NY.GDP.PCAP.CD,3853.70288774146
IDN,2021,NY.GDP.PCAP.CD,4287.17313995098
IDN,2022,NY.GDP.PCAP.CD,4730.83484836107
IDN,2023,NY.GDP.PCAP.CD,4876.30774512252
IDN,2024,NY.GDP.PCAP.CD,4925.43048751861
IDN,1991,SL.UEM.TOTL.ZS,2.617
IDN,1992,SL.UEM.TOTL.ZS,2.734
IDN,1993,SL.UEM.TOTL.ZS,2.782
IDN,1994,SL.UEM.TOTL.ZS,4.366
IDN,1995,SL.UEM.TOTL.ZS,4.611
IDN,1996,SL.UEM.TOTL.ZS,4.861
IDN,1997,SL.UEM.TOTL.ZS,4.684
IDN,1998,SL.UEM.TOTL.ZS,5.459
IDN,1999,SL.UEM.TOTL.ZS,6.358
IDN,2000,SL.UEM.TOTL.ZS,6.077
IDN,2001,SL.UEM.TOTL.ZS,6.082
IDN,2002,SL.UEM.TOTL.ZS,6.604
IDN,2003,SL.UEM.TOTL.ZS,6.657
IDN,2004,SL.UEM.TOTL.ZS,7.303
IDN,2005,SL.UEM.TOTL.ZS,7.945
IDN,2006,SL.UEM.TOTL.ZS,7.551
IDN,2007,SL.UEM.TOTL.ZS,8.06
IDN,2008,SL.UEM.TOTL.ZS,7.208
IDN,2009,SL.UEM.TOTL.ZS,6.106
IDN,2010,SL.UEM.TOTL.ZS,5.614
IDN,2011,SL.UEM.TOTL.ZS,5.153
IDN,2012,SL.UEM.TOTL.ZS,4.468
IDN,2013,SL.UEM.TOTL.ZS,4.336
IDN,2014,SL.UEM.TOTL.ZS,4.049
IDN,2015,SL.UEM.TOTL.ZS,4.514
IDN,2016,SL.UEM.TOTL.ZS,4.301
IDN,2017,SL.UEM.TOTL.ZS,3.783
IDN,2018,SL.UEM.TOTL.ZS,4.387
IDN,2019,SL.UEM.TOTL.ZS,3.59
IDN,2020,SL.UEM.TOTL.ZS,4.255
IDN,2021,SL.UEM.TOTL.ZS,3.827
IDN,2022,SL.UEM.TOTL.ZS,3.462
IDN,2023,SL.UEM.TOTL.ZS,3.308
IDN,2024,SL.UEM.TOTL.ZS,3.3
IDX,1991,NY.GDP.PCAP.CD,408.417079956295
IDX,1992,NY.GDP.PCAP.CD,330.691809963527
IDX,1993,NY.GDP.PCAP.CD,335.778369012415
IDX,1994,NY.GDP.PCAP.CD,322.747390131179
IDX,1995,NY.GDP.PCAP.CD,326.372230910622
IDX,1996,NY.GDP.PCAP.CD,334.821138879023
IDX,1997,NY.GDP.PCAP.CD,341.735570951424
IDX,1998,NY.GDP.PCAP.CD,343.435290377483
IDX,1999,NY.GDP.PCAP.CD,344.84332210265
IDX,2000,NY.GDP.PCAP.CD,371.764828536657
IDX,2001,NY.GDP.PCAP.CD,355.880238602174
IDX,2002,NY.GDP.PCAP.CD,368.625608108219
IDX,2003,NY.GDP.PCAP.CD,404.634017682854
IDX,2004,NY.GDP.PCAP.CD,450.513830804502
IDX,2005,NY.GDP.PCAP.CD,506.969882077692
IDX,2006,NY.GDP.PCAP.CD,573.442808464715
IDX,2007,NY.GDP.PCAP.CD,665.72178386213
IDX,2008,NY.GDP.PCAP.CD,788.662931963199
IDX,2009,NY.GDP.PCAP.CD,784.878419780089
IDX,2010,NY.GDP.PCAP.CD,875.365651321211
IDX,2011,NY.GDP.PCAP.CD,960.849916561978
IDX,2012,NY.GDP.PCAP.CD,944.953146548279
IDX,2013,NY.GDP.PCAP.CD,1003.61549472905
IDX,2014,NY.GDP.PCAP.CD,1046.78539713604
IDX,2015,NY.GDP.PCAP.CD,1023.94411088699
IDX,2016,NY.GDP.PCAP.CD,1058.23347491943
IDX,2017,NY.GDP.PCAP.CD,1116.07416051941
IDX,2018,NY.GDP.PCAP.CD,1160.50418891873
IDX,2019,NY.GDP.PCAP.CD,1194.07215693518
IDX,2020,NY.GDP.PCAP.CD,1179.86645615956
IDX,2021,NY.GDP.PCAP.CD,1254.09572124934
IDX,2022,NY.GDP.PCAP.CD,1330.40253875948
IDX,2023,NY.GDP.PCAP.CD,1319.43444336952
IDX,2024,NY.GDP.PCAP.CD,1387.92937311476
IDX,1991,SL.UEM.TOTL.ZS,4.55465160954522
IDX,1992,SL.UEM.TOTL.ZS,4.60260604186334
IDX,1993,SL.UEM.TOTL.ZS,4.62916363020761
IDX,1994,SL.UEM.TOTL.ZS,4.60664801288195
IDX,1995,SL.UEM.TOTL.ZS,4.51270571277671
IDX,1996,SL.UEM.TOTL.ZS,4.51066658854428
IDX,1997,SL.UEM.TOTL.ZS,4.49546770296826
IDX,1998,SL.UEM.TOTL.ZS,4.5578570313245
IDX,1999,SL.UEM.TOTL.ZS,4.68546657364436
IDX,2000,SL.UEM.TOTL.ZS,4.73854637649963
IDX,2001,SL.UEM.TOTL.ZS,4.78021565904134
IDX,2002,SL.UEM.TOTL.ZS,4.8534318024416
IDX,2003,SL.UEM.TOTL.ZS,4.87242794277145
IDX,2004,SL.UEM.TOTL.ZS,4.79011193026394
IDX,2005,SL.UEM.TOTL.ZS,4.65201012791298
IDX,2006,SL.UEM.TOTL.ZS,4.46352223978516
IDX,2007,SL.UEM.TOTL.ZS,4.50885950209726
IDX,2008,SL.UEM.TOTL.ZS,4.61717966516759
IDX,2009,SL.UEM.TOTL.ZS,4.70186635633499
IDX,2010,SL.UEM.TOTL.ZS,4.56611206743664
IDX,2011,SL.UEM.TOTL.ZS,4.59514473940937
IDX,2012,SL.UEM.TOTL.ZS,4.59649591873703
IDX,2013,SL.UEM.TOTL.ZS,4.53605970306917
IDX,2014,SL.UEM.TOTL.ZS,4.56038422576037
IDX,2015,SL.UEM.TOTL.ZS,4.69585150361335
IDX,2016,SL.UEM.TOTL.ZS,4.68946609332404
IDX,2017,SL.UEM.TOTL.ZS,4.66530360307427
IDX,2018,SL.UEM.TOTL.ZS,4.60604470067005
IDX,2019,SL.UEM.TOTL.ZS,4.61871804976572
IDX,2020,SL.UEM.TOTL.ZS,5.42444214786479
IDX,2021,SL.UEM.TOTL.ZS,5.51777492910716
IDX,2022,SL.UEM.TOTL.ZS,4.89088034774433
IDX,2023,SL.UEM.TOTL.ZS,4.74814682878326
IDX,2024,SL.UEM.TOTL.ZS,4.66770172395397
IMN,1991,NY.GDP.PCAP.CD,11768.1058977186
IMN,1992,NY.GDP.PCAP.CD,12150.8545456352
IMN,1993,NY.GDP.PCAP.CD,10818.5139663414
IMN,1994,NY.GDP.PCAP.CD,11708.2857474351
IMN,1995,NY.GDP.PCAP.CD,12896.5252829716
IMN,1996,NY.GDP.PCAP.CD,13979.8454930411
IMN,1997,NY.GDP.PCAP.CD,16160.7112518361
IMN,1998,NY.GDP.PCAP.CD,18753.1202301034
IMN,1999,NY.GDP.PCAP.CD,21042.1461816648
IMN,2000,NY.GDP.PCAP.CD,21161.3963073772
IMN,2001,NY.GDP.PCAP.CD,21819.7123825606
IMN,2002,NY.GDP.PCAP.CD,24471.0798814847
IMN,2003,NY.GDP.PCAP.CD,28861.6178062918
IMN,2004,NY.GDP.PCAP.CD,35564.6023910146
IMN,2005,NY.GDP.PCAP.CD,38135.8597885858
IMN,2006,NY.GDP.PCAP.CD,42627.5089352891
IMN,2007,NY.GDP.PCAP.CD,55040.2437046236
IMN,2008,NY.GDP.PCAP.CD,72276.7741329461
IMN,2009,NY.GDP.PCAP.CD,66156.105656847
IMN,2010,NY.GDP.PCAP.CD,70587.3140283741
IMN,2011,NY.GDP.PCAP.CD,77808.8579649376
IMN,2012,NY.GDP.PCAP.CD,79329.2034347434
IMN,2013,NY.GDP.PCAP.CD,83207.6588430451
IMN,2014,NY.GDP.PCAP.CD,91885.4528718026
IMN,2015,NY.GDP.PCAP.CD,84753.5187422732
IMN,2016,NY.GDP.PCAP.CD,82025.9454509241
IMN,2017,NY.GDP.PCAP.CD,83481.3038489014
IMN,2018,NY.GDP.PCAP.CD,89393.8244248812
IMN,2019,NY.GDP.PCAP.CD,87127.5517977404
IMN,2020,NY.GDP.PCAP.CD,79513.5330346598
IMN,2021,NY.GDP.PCAP.CD,94299.969348965
IMN,2022,NY.GDP.PCAP.CD,88328.548125887
IMN,2023,NY.GDP.PCAP.CD,
IMN,2024,NY.GDP.PCAP.CD,
IMN,1991,SL.UEM.TOTL.ZS,
IMN,1992,SL.UEM.TOTL.ZS,
IMN,1993,SL.UEM.TOTL.ZS,
IMN,1994,SL.UEM.TOTL.ZS,
IMN,1995,SL.UEM.TOTL.ZS,
IMN,1996,SL.UEM.TOTL.ZS,
IMN,1997,SL.UEM.TOTL.ZS,
IMN,1998,SL.UEM.TOTL.ZS,
IMN,1999,SL.UEM.TOTL.ZS,
IMN,2000,SL.UEM.TOTL.ZS,
IMN,2001,SL.UEM.TOTL.ZS,
IMN,2002,SL.UEM.TOTL.ZS,
IMN,2003,SL.UEM.TOTL.ZS,
IMN,2004,SL.UEM.TOTL.ZS,
IMN,2005,SL.UEM.TOTL.ZS,
IMN,2006,SL.UEM.TOTL.ZS,
IMN,2007,SL.UEM.TOTL.ZS,
IMN,2008,SL.UEM.TOTL.ZS,
IMN,2009,SL.UEM.TOTL.ZS,
IMN,2010,SL.UEM.TOTL.ZS,
IMN,2011,SL.UEM.TOTL.ZS,
IMN,2012,SL.UEM.TOTL.ZS,
IMN,2013,SL.UEM.TOTL.ZS,
IMN,2014,SL.UEM.TOTL.ZS,
IMN,2015,SL.UEM.TOTL.ZS,
IMN,2016,SL.UEM.TOTL.ZS,
IMN,2017,SL.UEM.TOTL.ZS,
IMN,2018,SL.UEM.TOTL.ZS,
IMN,2019,SL.UEM.TOTL.ZS,
IMN,2020,SL.UEM.TOTL.ZS,
IMN,2021,SL.UEM.TOTL.ZS,
IMN,2022,SL.UEM.TOTL.ZS,
IMN,2023,SL.UEM.TOTL.ZS,
IMN,2024,SL.UEM.TOTL.ZS,
IND,1991,NY.GDP.PCAP.CD,305.574055928592
IND,1992,NY.GDP.PCAP.CD,319.182472626315
IND,1993,NY.GDP.PCAP.CD,302.884806246174
IND,1994,NY.GDP.PCAP.CD,347.73421473994
IND,1995,NY.GDP.PCAP.CD,375.17600537305
IND,1996,NY.GDP.PCAP.CD,401.046754673579
IND,1997,NY.GDP.PCAP.CD,416.228116203753
IND,1998,NY.GDP.PCAP.CD,413.630864056851
IND,1999,NY.GDP.PCAP.CD,441.927991436397
IND,2000,NY.GDP.PCAP.CD,442.750218937263
IND,2001,NY.GDP.PCAP.CD,450.357900514128
IND,2002,NY.GDP.PCAP.CD,469.149928973927
IND,2003,NY.GDP.PCAP.CD,544.143133545002
IND,2004,NY.GDP.PCAP.CD,624.258826510066
IND,2005,NY.GDP.PCAP.CD,710.488080408949
IND,2006,NY.GDP.PCAP.CD,801.668353659022
IND,2007,NY.GDP.PCAP.CD,1021.88707706826
IND,2008,NY.GDP.PCAP.CD,992.519584923828
IND,2009,NY.GDP.PCAP.CD,1094.94974598436
IND,2010,NY.GDP.PCAP.CD,1347.51939071367
IND,2011,NY.GDP.PCAP.CD,1445.46127486037
IND,2012,NY.GDP.PCAP.CD,1429.32199520032
IND,2013,NY.GDP.PCAP.CD,1432.84397512195
IND,2014,NY.GDP.PCAP.CD,1553.88396075118
IND,2015,NY.GDP.PCAP.CD,1583.99815907985
IND,2016,NY.GDP.PCAP.CD,1707.50892912243
IND,2017,NY.GDP.PCAP.CD,1950.10468280866
IND,2018,NY.GDP.PCAP.CD,1966.25455171679
IND,2019,NY.GDP.PCAP.CD,2041.42863698585
IND,2020,NY.GDP.PCAP.CD,1907.04251637669
IND,2021,NY.GDP.PCAP.CD,2239.61384367482
IND,2022,NY.GDP.PCAP.CD,2347.44829434623
IND,2023,NY.GDP.PCAP.CD,2530.12031278204
IND,2024,NY.GDP.PCAP.CD,2696.66389984463
IND,1991,SL.UEM.TOTL.ZS,7.722
IND,1992,SL.UEM.TOTL.ZS,7.733
IND,1993,SL.UEM.TOTL.ZS,7.75
IND,1994,SL.UEM.TOTL.ZS,7.645
IND,1995,SL.UEM.TOTL.ZS,7.608
IND,1996,SL.UEM.TOTL.ZS,7.558
IND,1997,SL.UEM.TOTL.ZS,7.61
IND,1998,SL.UEM.TOTL.ZS,7.639
IND,1999,SL.UEM.TOTL.ZS,7.617
IND,2000,SL.UEM.TOTL.ZS,7.624
IND,2001,SL.UEM.TOTL.ZS,7.653
IND,2002,SL.UEM.TOTL.ZS,7.753
IND,2003,SL.UEM.TOTL.ZS,7.68
IND,2004,SL.UEM.TOTL.ZS,7.625
IND,2005,SL.UEM.TOTL.ZS,7.552
IND,2006,SL.UEM.TOTL.ZS,7.552
IND,2007,SL.UEM.TOTL.ZS,7.561
IND,2008,SL.UEM.TOTL.ZS,7.656
IND,2009,SL.UEM.TOTL.ZS,7.664
IND,2010,SL.UEM.TOTL.ZS,7.652
IND,2011,SL.UEM.TOTL.ZS,7.616
IND,2012,SL.UEM.TOTL.ZS,7.666
IND,2013,SL.UEM.TOTL.ZS,7.711
IND,2014,SL.UEM.TOTL.ZS,7.674
IND,2015,SL.UEM.TOTL.ZS,7.631
IND,2016,SL.UEM.TOTL.ZS,7.601
IND,2017,SL.UEM.TOTL.ZS,7.618
IND,2018,SL.UEM.TOTL.ZS,7.652
IND,2019,SL.UEM.TOTL.ZS,6.51
IND,2020,SL.UEM.TOTL.ZS,7.859
IND,2021,SL.UEM.TOTL.ZS,6.38
